ID,Adresse,Bilder,Features,From,Grundgriss,Grundstück,Haus/Wohnung,Kaltmiete,Kaufpreis,Lat,Lon,Miete/Kauf,PLZ,Stadt,Stadtteil,Titel,Wohnfläche,Zimmer,von privat,From_UUID
83094533,"Löbtau-Nord, Dresden",12,[], Richert & Oertel Immobilien,True,,Wohnung,677 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Für Liebhaber von offenen Küchen - Helle 4-Zimmerwohnung in Dresden-Löbtau,"79,66 m²",4,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83094534,"Löbtau-Nord, Dresden",12,[], Richert & Oertel Immobilien,True,,Wohnung,388 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Gute Verkehrsanbindung - 2-Zimmerwohnung mit offener Küche zu vermieten,"47,16 m²",2,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83094538,"Löbtau-Nord, Dresden",12,[], Richert & Oertel Immobilien,True,,Wohnung,476 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Erstbezug nach Sanierung - 3-Zimmerwohnung mit offener Küche in Dresden-Löbtau,"59,14 m²",3,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83094541,"Löbtau-Nord, Dresden",12,[], Richert & Oertel Immobilien,True,,Wohnung,685 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Ideale Stadtwohnung! 4-Zimmerwohnung mit offener Küche in Dresden-Löbtau,"80,67 m²",4,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83094544,"Löbtau-Nord, Dresden",12,[], Richert & Oertel Immobilien,True,,Wohnung,631 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Dresden-Löbtau - Helle 3-Zimmerwohnung im Dachgeschoss zum Wohlfühlen,"74,51 m²",3,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83094545,"Löbtau-Nord, Dresden",10,[], Richert & Oertel Immobilien,True,,Wohnung,386 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Sie suchen! Wir haben! - Helle 2-Zimmerwohnung mit Balkon und großer Küche,"51,35 m²",2,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83094547,"Löbtau-Nord, Dresden",10,[], Richert & Oertel Immobilien,True,,Wohnung,465 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Eine Wohnung ideal für Studium und Freizeit,"61,98 m²",3,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83094551,"Löbtau-Nord, Dresden",10,[], Richert & Oertel Immobilien,True,,Wohnung,465 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Erstbezug - Helle 3-Zimmerwohnung mit offener Küche zum Wohlfühlen,"62,04 m²",3,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83094552,"Löbtau-Nord, Dresden",10,[], Richert & Oertel Immobilien,True,,Wohnung,464 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Sie suchen! Wir haben! - 3-Zimmerwohnung mit Balkon zum Wohlfühlen,"61,95 m²",3,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83094555,"Löbtau-Nord, Dresden",10,[], Richert & Oertel Immobilien,True,,Wohnung,466 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Top WG-geeignet - Eine Wohnung ideal für Studium und Freizeit,"62,07 m²",3,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83094558,"Löbtau-Nord, Dresden",10,[], Richert & Oertel Immobilien,True,,Wohnung,513 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Erstbezug - Helle 3-Zimmerwohnung mit offener Küche zum Wohlfühlen,"68,36 m²",3,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83094560,"Löbtau-Nord, Dresden",10,[], Richert & Oertel Immobilien,True,,Wohnung,469 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Für Liebhaber von offenen Küchen - Helle 3-Zimmerwohnung mit Balkon,"62,33 m²",3,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83094566,"Löbtau-Nord, Dresden",12,[], Richert & Oertel Immobilien,True,,Wohnung,295 €,,,,Miete,01159,Dresden,Löbtau-Nord,www.r-o.de +++ Dresden-Löbtau - Kleine 2-Zimmerwohnung zum Wohlfühlen,"36,87 m²",2,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
83095501,"Schönaer Str. 20, Großzschachwitz, Dresden",7,[],Frau Uta Schade,True,,Wohnung,"146,08 €",,51.00293,13.83733,Miete,01259,Dresden,Großzschachwitz,"saniert, preiswert, gut - einziehen+wohlfühlen","26,56 m²",1,False,148b0028-bdb6-3a6e-b8fe-37384243a8bf
83095771,"Plauenscher Ring 38, Plauen, Dresden",8,[Balkon/Terrasse],Herr Alexander  Jährig,True,,Wohnung,,215.000 €,51.02371,13.71469,Kauf,01187,Dresden,Plauen,Idylisch gelegene Wohnung in Dresden Plauen,"86,1 m²",4,True,b2ba8b8c-6543-3dd1-a530-4b098733bf7e
83096591,"Donathstraße 42, Laubegast, Dresden",2,"[Balkon/Terrasse, Garten]", Frau Seifert,True,,Wohnung,,175.000 €,51.02545,13.8259,Kauf,01279,Dresden,Laubegast,Reizvolle 3 Zimmerwohnung mit Balkon und Gartenanteil !,73 m²,3,False,97a8a423-3902-30ec-a069-d2e734b458b3
83096800,"Bautzner Straße 24, Innere Neustadt, Dresden",11,[],Frau Mandy Kellner,False,,Wohnung,304 €,,51.06273,13.75356,Miete,01099,Dresden,Innere Neustadt,*** Exklusive 1-Zimmerwohnung für Studenten***,23 m²,1,False,f13cfd05-18de-3542-9b60-941de31c416b
83097537,"Dorfstr. 5a, Niedersedlitz, Dresden",5,[],Herr Rudolf Hamann,True,,Wohnung,,88.000 €,50.99789,13.82118,Kauf,01257,Dresden,Niedersedlitz,"Schicke, kleine 2-Zi.-Wohnung in kleiner Wohnanlage","58,28 m²",2,False,9d2dad87-4bef-371f-af55-a1cd7d1232fe
83099015,"Freiberger Str. 17, Wilsdruffer Vorstadt/Seevorstadt-West, Dresden",6,[Balkon/Terrasse],Frau Marie-Henrike Müller,True,,Wohnung,436 €,,51.05034,13.72728,Miete,01067,Dresden,Wilsdruffer Vorstadt/Seevorstadt-West,"**wunderschön geschnittene, geräumige 2 Raumwohnung mitten im Stadtzentrum!**",58 m²,2,False,d22575c7-3175-3c7e-b97e-529d5438da66
83100187,"Äußere Neustadt (Antonstadt), Dresden",9,[],Frau Silvia Hillert,True,,Wohnung,519 €,,,,Miete,01099,Dresden,Äußere Neustadt (Antonstadt),"Top saniert - mit sonnigem, großem Wohnzimmer... beste Verkehrsanbindung",65 m²,2,False,d843c947-fe16-3ecc-92fb-aadc35b2a396
83100210,"Pieschen-Süd, Dresden",1,[Einbauküche],Herr Karl Roderich Häge,False,,Wohnung,134.000 €,,,,Miete,01127,Dresden,Pieschen-Süd,"Über den Dächern! - Drei Zimmer, Wendeltreppe?...",74 m²,3,False,3e1454c1-dc0c-36d3-8139-7a6be13510df
83100303,"Semmelweisstraße 3, Friedrichstadt, Dresden",3,"[Einbauküche, Garten]",Frau Denise Köhler,True,,Wohnung,"389,61 €",,51.05102,13.70747,Miete,01159,Dresden,Friedrichstadt,"Keine Lust auf Treppen? - Aufzug, Tiefgarage, Wintergarten","59,94 m²",2,False,5714db2b-9def-381c-9070-7d0d02fe5408
83100633,"Ostra-Alle 11, Wilsdruffer Vorstadt/Seevorstadt-West, Dresden",12,"[Provisionsfrei*, Balkon/Terrasse]",Herr Jens Blauhut,True,,Wohnung,,135.598 €,51.05318,13.73122,Kauf,01067,Dresden,Wilsdruffer Vorstadt/Seevorstadt-West,Residenz am Zwinger - Fürstlich wohnen am Herzogin Garten,"41,6 m²",1,False,50ba9428-ed30-33dc-ab1f-5407e9cc5554
83101568,"Äußere Neustadt (Antonstadt), Dresden",7,[],Frau Angelika Barie-Dachs,True,,Wohnung,"456,50 €",,,,Miete,01099,Dresden,Äußere Neustadt (Antonstadt),SOFORTBEZUG  MÖGLICH ! 2 Zimmer Wohnung im Herzen der Dresdner Neustadt!,"60,82 m²",2,False,158983a6-e15f-3e8f-b1ec-dd5a746e9006
83101804,"Blasewitz, Dresden",8,[Balkon/Terrasse],Herr Sebastian Hering,True,,Wohnung,,165.000 €,,,Kauf,01277,Dresden,Blasewitz,Ihre Eigentumswohnung in Toplage! - Sanierte 3-Zimmerwohnung in Dresden Blasewitz zu verkaufen,"65,38 m²",3,False,ebdfb387-5f60-3635-8898-075d51de41b8
83102211,"Förstereistraße 18 a, Äußere Neustadt (Antonstadt), Dresden",2,[],Frau Börner,False,,Wohnung,373 €,,51.06887,13.75124,Miete,01099,Dresden,Äußere Neustadt (Antonstadt),Wohnen direkt in der Äußeren Neustadt,"53,22 m²","1,5",False,eb61b30f-d16d-3185-ab2a-0cd80eb51820
83102794,"Plauen, Dresden",8,"[Provisionsfrei*, Balkon/Terrasse, Garten]", Stefan Schwalbe,False,,Wohnung,,476.067 €,,,Kauf,01187,Dresden,Plauen,Penthousewohnung Dresden Plauen,"153,57 m²",5,False,804c6847-9f0a-3de6-8f49-958ebe88d28a
83103081,"Plauen, Dresden",8,"[Provisionsfrei*, Balkon/Terrasse, Garten]", Stefan Schwalbe,False,,Wohnung,,220.050 €,,,Kauf,01187,Dresden,Plauen,Erstbezug ETW in  Dresden Plauen,"81,5 m²",3,False,804c6847-9f0a-3de6-8f49-958ebe88d28a
83103216,"Plauen, Dresden",8,"[Provisionsfrei*, Balkon/Terrasse, Garten]", Stefan Schwalbe,False,,Wohnung,,285.363 €,,,Kauf,01187,Dresden,Plauen,Erstbezug ETW in  Dresden Plauen,"106,69 m²",4,False,804c6847-9f0a-3de6-8f49-958ebe88d28a
83103532,"Borsbergstr. x, Striesen-Süd, Dresden",1,[Provisionsfrei*], Firma Daten Info Service Eibl GmbH,False,,Wohnung,,168.000 €,51.0438,13.78011,Kauf,01309,Dresden,Striesen-Süd,"Wohnung mit 90,59m² Wohnfläche",91 m²,3,False,e0f17369-3c72-3ed1-9c23-374c7f0b0984
83104080,"Hansastr. 31, Leipziger Vorstadt, Dresden",6,[], Wohnen - Dresden,False,,Wohnung,704 €,,51.07104,13.73884,Miete,01097,Dresden,Leipziger Vorstadt,Hoch hinaus - 4 Zimmer im sanierten Altbau!,"88,02 m²",4,False,70193fdb-bb2d-3420-9fbe-7ec5be53162c
83104200,"Marienberger Str. 59e, Tolkewitz/Seidnitz-Nord, Dresden",5,[], Wohnen - Dresden,False,,Wohnung,349 €,,51.03066,13.81598,Miete,01279,Dresden,Tolkewitz/Seidnitz-Nord,Genießen Sie Ihre sonnige Terrasse mit Gartenanteil!,"43,71 m²",2,False,70193fdb-bb2d-3420-9fbe-7ec5be53162c
83104528,"Kleinzschachwitz, Dresden",1,[],Frau Uebel Heliane,False,640 m²,Haus,,475.000 €,,,Kauf,01259,Dresden,Kleinzschachwitz,"Ihr neues Familiennest - liebevoll saniert, mit Wintergarten, eingewachsenem Garten und Pool!",170 m²,6,False,0446cb44-45a1-3874-aae2-6b0cf1564d43
83106135,"Kleinzschachwitz, Dresden",16,[Provisionsfrei*],Frau Uebel Heliane,True,647 m²,Haus,,499.900 €,,,Kauf,01259,Dresden,Kleinzschachwitz,URLAUBSGEFÜHL: hochgelegen zwischen den Elbfähren von Kleinzschachwitz und Laubegast!,133 m²,4,False,0446cb44-45a1-3874-aae2-6b0cf1564d43
83106193,"Kleinzschachwitz, Dresden",17,[Provisionsfrei*],Frau Uebel Heliane,True,780 m²,Haus,,529.900 €,,,Kauf,01259,Dresden,Kleinzschachwitz,Wohnen wie im Urlaub! Ruhig und unverbaubarer Blick ins Grüne! Hochgelegen!,133 m²,4,False,0446cb44-45a1-3874-aae2-6b0cf1564d43
83106263,"Kleinzschachwitz, Dresden",19,"[Provisionsfrei*, Balkon/Terrasse]",Frau Uebel Heliane,True,,Wohnung,,389.900 €,,,Kauf,01259,Dresden,Kleinzschachwitz,"SÜDBALKON mit Blick ins Grüne, unweit der Elbe, mit Aufzug und Tiefgarage, incl. Videorundgang!",143 m²,4,False,0446cb44-45a1-3874-aae2-6b0cf1564d43
83106531,"Kleinzschachwitz, Dresden",16,"[Provisionsfrei*, Balkon/Terrasse, Garten]",Frau Uebel Heliane,True,,Wohnung,,224.900 €,,,Kauf,01259,Dresden,Kleinzschachwitz,"IHR RUHEPOL IN DER STADT: an der Elbe, hochgelegen, mit Aufzug und Tiefgarage, incl. Videorundgang!",68 m²,2,False,0446cb44-45a1-3874-aae2-6b0cf1564d43
83106644,"Äußere Neustadt (Antonstadt), Dresden",10,[],Frau Silvia Hillert,True,,Wohnung,446 €,,,,Miete,01099,Dresden,Äußere Neustadt (Antonstadt),"klein, aber fein - ruhig wohnen mit Blick ins Grüne!",54 m²,2,False,d843c947-fe16-3ecc-92fb-aadc35b2a396
83106682,"Kleinzschachwitz, Dresden",20,"[Provisionsfrei*, Balkon/Terrasse]",Frau Uebel Heliane,True,,Wohnung,,357.900 €,,,Kauf,01259,Dresden,Kleinzschachwitz,"NUR 80 SCHRITTE bis zum Blick auf die Elbe, den Elbhang + das Keppschloß, mit Aufzug und Tiefgarage!",117 m²,4,False,0446cb44-45a1-3874-aae2-6b0cf1564d43
83107066,"Cossebaude/Mobschatz/Oberwartha, Dresden",15,"[Balkon/Terrasse, Garten]",Frau Annett Rambusch,True,,Wohnung,440 €,,,,Miete,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Wohnung mit Ausblick!,"62,44 m²",2,False,c67b1f07-b620-34b0-b5ab-b605afe77616
83107371,"Laubegast, Dresden",11,"[Balkon/Terrasse, Garten]", Team Verkauf und Vermietung,True,,Wohnung,360 €,,,,Miete,01279,Dresden,Laubegast,2 Zimmer mit Balkon im Dachgeschoss,"52,23 m²",2,False,02b6a8f0-edd7-37cb-a743-8759b57ea77f
83107794,"Innere Neustadt, Dresden",4,[],Herr Thomas Becker,False,,Wohnung,390 €,,,,Miete,01099,Dresden,Innere Neustadt,2 Zimmer Dachgeschosswohnung,"59,49 m²",2,True,455b3adc-55ed-3163-acba-13950878098d
83108141,"Elbvillenweg 5, Mickten, Dresden",11,"[Einbauküche, Garten]",Frau Uta Jährig-Wehner,True,,Wohnung,495 €,,51.07777,13.70789,Miete,01139,Dresden,Mickten,Großzügige 2-Raum - Dachgeschoßwohnung mit Elbblick,"71,8 m²",2,False,7bdd31eb-8619-3ea7-929e-e57b068fbfec
83108201,"Innere Neustadt, Dresden",4,[Provisionsfrei*],Herr Thomas Becker,False,,Wohnung,,133.000 €,,,Kauf,01099,Dresden,Innere Neustadt,2 Zimmer DG Wohnung als Wohnimmobilie oder Kapitalanlage,"59,49 m²",2,True,455b3adc-55ed-3163-acba-13950878098d
83108361,"Elbvillenweg 5b, Mickten, Dresden",9,"[Balkon/Terrasse, Einbauküche, Garten]",Frau Uta Jährig-Wehner,True,,Wohnung,450 €,,51.07777,13.70789,Miete,01139,Dresden,Mickten,sehr schöne großzügige 2 Raum Wohnung,"64,12 m²",2,False,7bdd31eb-8619-3ea7-929e-e57b068fbfec
83108620,"Löbtau-Nord, Dresden",8,"[Provisionsfrei*, Balkon/Terrasse]", IMMOVISTA GmbH,False,,Wohnung,,263.200 €,,,Kauf,01159,Dresden,Löbtau-Nord,OPTIMAL GESCHNITTEN - SCHICKE 4-RAUM WOHNUNG IM 1. OG,"99,08 m²",4,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
83108626,"Löbtau-Nord, Dresden",8,"[Provisionsfrei*, Balkon/Terrasse]", IMMOVISTA GmbH,False,,Wohnung,,272.100 €,,,Kauf,01159,Dresden,Löbtau-Nord,NEUES BAUPROJEKT IN UNI-NÄHE- Reservieren Sie jetzt !,"98,35 m²",4,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
83108629,"Löbtau-Nord, Dresden",8,"[Provisionsfrei*, Balkon/Terrasse]", IMMOVISTA GmbH,False,,Wohnung,,282.900 €,,,Kauf,01159,Dresden,Löbtau-Nord,NEUES BAUPROJEKT IN UNI-NÄHE- Reservieren Sie jetzt !,"98,35 m²",4,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
83108630,"Löbtau-Nord, Dresden",7,"[Provisionsfrei*, Balkon/Terrasse]", IMMOVISTA GmbH,True,,Wohnung,,441.500 €,,,Kauf,01159,Dresden,Löbtau-Nord,PENTHOUSE MIT BLICK BIS ZU DEN ELBHÄNGEN - ERSTBEZUG !,"149,05 m²",3,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
83108631,"Löbtau-Nord, Dresden",7,"[Provisionsfrei*, Balkon/Terrasse]", IMMOVISTA GmbH,False,,Wohnung,,230.300 €,,,Kauf,01159,Dresden,Löbtau-Nord,OPTIMAL GESCHNITTEN - SCHICKE 3-RAUM WOHNUNG IM 1. OG,"86,57 m²",3,False,7c1ba9f8-74d6-3e5a-8a7d-728729800ca9
83110952,"Plauen, Dresden",10,[Garten], Sandra  Knöfel        0351 31 44 17 18,True,,Wohnung,395 €,,,,Miete,01187,Dresden,Plauen,*** schöne 2-Zimmer-Whg. in beliebter Lage ***,"61,5 m²",2,False,4b219156-f00b-3b13-a1da-87224cc491b6
83111336,"Schlottwitzer Straße -, Tolkewitz/Seidnitz-Nord, Dresden",8,"[Provisionsfrei*, Balkon/Terrasse]", Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,45.000 €,51.03461,13.80956,Kauf,01277,Dresden,Tolkewitz/Seidnitz-Nord,"Wohnung mit Balkon, Laminat in Striesen zu verkaufen! Apartment, vermietet","38,72 m²",1,False,0a219377-b040-3613-a07f-0be61708561f
83111375,"Straße des Friedens -, Gönnsdorf/Pappritz, Dresden",4,[Balkon/Terrasse], Vermietung Tel. 0351- 888 90 99,True,,Wohnung,427 €,,51.03498,13.85291,Miete,01328,Dresden,Gönnsdorf/Pappritz,Wohnen auf dem -Balkon Dresdens-,57 m²,2,False,27c864d1-7959-3430-ab12-2ca28f7b49ab
83111445,"Rudolf- Renner- Strasse -, Löbtau-Nord, Dresden",7,"[Balkon/Terrasse, Einbauküche]", Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,66.000 €,51.04549,13.69329,Kauf,01159,Dresden,Löbtau-Nord,"EBK, Balkon und Laminat- vermietete 2 Zi.-Wohnung in Cotta","55,06 m²",2,False,0a219377-b040-3613-a07f-0be61708561f
83111446,"Stollestraße -, Gorbitz-Ost, Dresden",5,"[Balkon/Terrasse, Einbauküche]", Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,100.000 €,51.04333,13.6845,Kauf,01159,Dresden,Gorbitz-Ost,KAUF- Gelegenheit! Hochwertige Wohnung mit Balkon und EBK in Löbtau!,"64,43 m²",3,False,0a219377-b040-3613-a07f-0be61708561f
83111484,"Fichtenstraße 6, Leipziger Vorstadt, Dresden",13,"[Balkon/Terrasse, Garten]", Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,219.000 €,51.07534,13.7479,Kauf,01097,Dresden,Leipziger Vorstadt,Individuelle Doppelhaushälfte mit traumhafter Dachterrasse in zweiter Reihe,"100,24 m²",3,False,0a219377-b040-3613-a07f-0be61708561f
83111486,"Agnes-Smedley-Straße -, Löbtau-Süd, Dresden",2,[], 0351-6557565,True,,Wohnung,390 €,,51.03219,13.70369,Miete,01187,Dresden,Löbtau-Süd,"Plauen, 2-Zimmer-DG-Wohnung mit Laminat in UNI-Nähe","57,49 m²",2,False,c208024c-ec7f-3fd3-a115-febd0664c4d9
83111507,"Wernerstrasse -, Löbtau-Nord, Dresden",6,[], Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,75.000 €,51.04574,13.70197,Kauf,01159,Dresden,Löbtau-Nord,Helle luftige Wohnung in Löbtau- vermietet,62 m²,2,False,0a219377-b040-3613-a07f-0be61708561f
83111520,"Rißweg -, Bühlau/Weißer Hirsch, Dresden",9,[Provisionsfrei*], Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,160.000 €,51.05798,13.82054,Kauf,01326,Dresden,Bühlau/Weißer Hirsch,"Weißer Hirsch- 1+ 2 Zi.- WE übereinander zu verkaufen in Villengegend! Eine WE vermietet, eine fre",90 m²,3,False,0a219377-b040-3613-a07f-0be61708561f
83111535,"Leipziger Vorstadt, Dresden",8,[Garten], Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,85.000 €,,,Kauf,01097,Dresden,Leipziger Vorstadt,Über den Dächern der Neustadt! Eigentums- Wohnung zu verkaufen- 2 Zimmer und gut vermietet ...,"53,18 m²",2,False,0a219377-b040-3613-a07f-0be61708561f
83111539,"Scheidemantelstr. 2, Reick, Dresden",2,[Balkon/Terrasse], Hr. Dieter Nelb 0174-1831209 Hr. Dieter Nelb  0351-6557560,True,,Wohnung,400 €,,51.01681,13.78486,Miete,01237,Dresden,Reick,"2-Zimmer-Wohnung mit Tageslichtbad + Wanne, Balkon","64,2 m²",2,False,96ddbf0d-cc4f-3006-a50f-f121792b69b9
83111569,"Wernerstrasse -, Löbtau-Nord, Dresden",9,[Balkon/Terrasse], Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,66.840 €,51.04574,13.70197,Kauf,01159,Dresden,Löbtau-Nord,Helle luftige Wohnung mit Balkon in Löbtau- zum Kaufen,"55,7 m²",2,False,0a219377-b040-3613-a07f-0be61708561f
83111588,"Wernerstrasse -, Löbtau-Nord, Dresden",7,[Balkon/Terrasse], Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,66.840 €,51.04574,13.70197,Kauf,01159,Dresden,Löbtau-Nord,Helle luftige Wohnung mit Balkon in Löbtau- zum Kaufen,"55,7 m²",2,False,0a219377-b040-3613-a07f-0be61708561f
83111619,"Pirnaer Landstraße -, Großzschachwitz, Dresden",5,[Garten], Vermietung Tel. 0351- 888 90 99,True,,Wohnung,353 €,,50.9982,13.84688,Miete,01259,Dresden,Großzschachwitz,"Tolle Wohnung in Leuben! Frisch renoviert! 2 Zimmer mit Laminat, Badewanne, am Haus Garten ...","58,93 m²",2,False,27c864d1-7959-3430-ab12-2ca28f7b49ab
83111644,"Fichtenstraße -, Leipziger Vorstadt, Dresden",52,"[Balkon/Terrasse, Garten]", Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,219.000 €,51.07502,13.74722,Kauf,01097,Dresden,Leipziger Vorstadt,Zweite Reihe in der Neustadt! 3 Zimmer- WE mit traumhafter Dachterrasse und separatem Eingang,"100,24 m²",3,False,0a219377-b040-3613-a07f-0be61708561f
83111667,"Conradstrasse -, Leipziger Vorstadt, Dresden",8,[Garten], Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,58.500 €,51.07175,13.74197,Kauf,01097,Dresden,Leipziger Vorstadt,"Süßes Apartement in der Neustadt zu verkaufen! Bad mit Wanne, Küche mit Fenster","40,9 m²",1,False,0a219377-b040-3613-a07f-0be61708561f
83111670,"Conradstrasse -, Leipziger Vorstadt, Dresden",8,[Garten], Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,56.000 €,51.07175,13.74197,Kauf,01097,Dresden,Leipziger Vorstadt,Süßes Apartement in der Neustadt zu verkaufen! Wird bald frei zum Einziehen!,"39,29 m²",1,False,0a219377-b040-3613-a07f-0be61708561f
83111682,"Wernerstrasse -, Löbtau-Nord, Dresden",6,[], Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,75.000 €,51.04574,13.70197,Kauf,01159,Dresden,Löbtau-Nord,Helle luftige Wohnung in Löbtau- vermietet,"61,57 m²",2,False,0a219377-b040-3613-a07f-0be61708561f
83111683,"Conradstrasse -, Leipziger Vorstadt, Dresden",6,[Garten], Verkauf Tel.: 0351- 888 90 99,True,,Wohnung,,78.400 €,51.07175,13.74197,Kauf,01097,Dresden,Leipziger Vorstadt,Eigentums- Wohnung zu verkaufen- 2 Zimmer ... ! Vermietet !,"55,97 m²",2,False,0a219377-b040-3613-a07f-0be61708561f
83111685,"Lilienthalstraße 6, Leuben, Dresden",5,[], Maklerin Frau Augustin 0351/ 821 46 80,True,,Wohnung,359 €,,51.00611,13.82219,Miete,01257,Dresden,Leuben,Niedersedlitz ! Schicke 2 Zimmer Wohnung,56 m²,2,False,3c6a3039-cee9-3d8b-a5b2-c59f60e27a9f
83111745,"Cotta, Dresden",5,[Garten],Herr Alexander Jehmlich,True,,Wohnung,340 €,,,,Miete,01157,Dresden,Cotta,"Ruhige und grüne Wohnlage in DD-Cotta, auch WG-geeignet!, www.cmdd.de","58,49 m²",2,False,a8111f92-a628-3f37-8e0a-cd1a2fb6cba8
83112109,"Berliner Str. 6, Friedrichstadt, Dresden",7,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,311 €,,51.05449,13.71861,Miete,01067,Dresden,Friedrichstadt,Mietfreie Zeit sichern - jetzt einziehen - erst im Oktober zahlen!,"68,75 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
83112111,"Schäferstr. 37, Friedrichstadt, Dresden",7,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,295 €,,51.05575,13.71655,Miete,01067,Dresden,Friedrichstadt,"3-er WG - Studenten, Schüler und Azubis aufgepasst","66,45 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
83112113,"Mathildenstr. 7, Pirnaische Vorstadt, Dresden",3,[], Vermietungsteam Dresden,True,,Wohnung,297 €,,51.04806,13.75185,Miete,01069,Dresden,Pirnaische Vorstadt,GAGFAH GROUP - ca. 51 m² in Dresden-Pirnaische Vorstadt,"50,7 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
83112562,"Pennricher Str. 21 / 2.OG, Cotta, Dresden",8,[Garten],Frau Dominique Grünbeck,True,,Wohnung,372 €,,51.04888,13.69234,Miete,01157,Dresden,Cotta,Hier gibt es eine neu sanierte 2-Raum-Wohnung im Altbau in Cotta!,64 m²,2,False,4bbf0e53-bd4d-3a6d-bbbf-a1980b1b24eb
83112672,"Tolkewitz/Seidnitz-Nord, Dresden",4,[Balkon/Terrasse],Herr Hein,True,,Wohnung,,211.750 €,,,Kauf,01277,Dresden,Tolkewitz/Seidnitz-Nord,Attraktive Altbauwohnung mit Balkon in Dresden-Ost in ruhiger Lage,77 m²,3,False,20ce3312-b6e9-3ad0-b3dd-e114a11309ae
83114273,"Niederwaldstr. 5, Striesen-Ost, Dresden",10,"[Balkon/Terrasse, Einbauküche, Garten]",Herr Sebastian Schubert,True,,Wohnung,415 €,,51.04936,13.79893,Miete,01277,Dresden,Striesen-Ost,"schön gelegenes 1 Zimmer - App. mit hochwertiger EBK, Balkon und schöner Lage in Striesen",45 m²,"1,5",False,ee2cd866-0db8-3ad6-9061-58cf0ecb078e
83116218,"Klotzsche, Dresden",6,[Garten],Herr Dr.Olaf Betzin,False,,Wohnung,175 €,,,,Miete,01109,Dresden,Klotzsche,Auch für Auszubildende und Studenten geeignet.,"24,75 m²",1,False,c1156798-ade1-3b5c-8441-6c13d6118192
83117265,"Löbtau-Süd, Dresden",7,"[Provisionsfrei*, Balkon/Terrasse, Garten]",Herr André Bartlewski,False,,Wohnung,,294.840 €,,,Kauf,01159,Dresden,Löbtau-Süd,"bester Parkblick, altersgerechte 4-Raum-Wohnung","104,5 m²",4,False,fa2480f0-8340-36a8-83bb-82cd964f7377
83117780,"Gruna, Dresden",8,[Balkon/Terrasse],Herr Frank  Schreiter,True,,Wohnung,,129.000 €,,,Kauf,01277,Dresden,Gruna,Gründerzeitwohnung in gepflegter Wohnlage Dresden - Gruna,75 m²,3,False,2eeacf09-f598-3a9a-a91d-11b60d67faa8
